Job Title,Company Name,Location,Description,Salary,MetaData,Posting
Machine Learning Python Expert,Outlier,"Chicago, IL","  For non-core work, such as during initial project onboarding or project overtime phases, lower rates may apply.  Certain projects offer incentive payments. ·More...",,$30 an hour,
"Sr Consultant, IT Strategy Consulting - AI/Generative AI",Gartner,"Hybrid work in Chicago, IL","  Basic knowledge and experience in statistical and data mining techniques such as: generalized linear model (GLM)/regression, random forest, boosting, trees,… ·More...",,$30 an hour,
"AI - Innovation, Delivery and Business Development Leader (Consumer & Retail Focus)",Deloitte,"Chicago, IL 60606 (The Loop area)","  Made up of experienced AI strategists, data scientists, and AI engineers, they serve as trusted advisors to executives, helping them understand and evaluate new… ·More...",,$30 an hour,
SAS Programmer /Statistical Programmer,Katalyst Healthcares & Life Sciences,"Chicago, IL","  Create ADS /ADAM datasets from RAW / SDTM datasets according to project / CDISC analysis data model standards; Independently write, test, run, document,… ·More...",,$30 an hour,
"Associate Director, Risk Analytics and Data Science",Mitsubishi HC Capital America Inc,"Hybrid work in Itasca, IL 60143","  Stay abreast of the latest advancements in data science, machine learning, and analytics technologies.  Drive business results by enhancing MHCA’s data continuum… ·More...",,$30 an hour,
"AI Consultant, Professional Services, Google Cloud",Google,"Chicago, IL (West Town area)",  Propose solution architectures and manage the deployment of cloud based machine learning solutions according to complex customer requirements and implementation… ·More...,,$30 an hour,
Senior Software Engineer (Developer/Java/AI),CNA Insurance,"Chicago, IL",  Understanding machine learning concepts and techniques.  Experience in building data analytics solutions using Google Cloud Platform services such as Google… ·More...,,$30 an hour,
"Lead Specialist, AI Solutions Architect",KPMG,"Chicago, IL 60601 (The Loop area)","  Our Total Rewards package includes a variety of medical and dental plans, vision coverage, disability and life insurance, 401(k) plans, and a robust suite of… ·More...",,$30 an hour,
Senior Data Analyst (eCommerce),Green Thumb,"Hybrid work in Chicago, IL","  The successful candidate will be responsible for organizing, analyzing and interpreting marketing and customer data; creating reports and dashboards to extract… ·More...",,$30 an hour,
Data Science Solutions Consultant Sr,Elevance Health,"Hybrid work in Chicago, IL 60606","  Three (3) years of experience using Spark and Hive for data transformation, including using Spark SQL to perform analysis of vast data stores and uncover… ·More...",,$30 an hour,
"Senior ML Engineer - RAG, VertexAI Solutions",Accenture,"Chicago, IL","  Collaboration: Work collaboratively with data engineers, data scientists, business analysts, and other stakeholders to understand requirements and deliver… ·More...",,$30 an hour,
AI Solution Manager/Senior AI Solution Manager,C3 AI,"Chicago, IL","  Experience in machine learning, big data analytics, data science, and cloud computing is a plus.  Articulate the AI-driven resolution approach and lead high… ·More...",,$30 an hour,
Senior Big Data Analyst Technical Lead,Cosatech,"Oak Brook, IL 60523",  Accurately report issues and status to project management.  5-7 years as technical team lead and/or project management is required. ·More...,,$30 an hour,
Responsible AI - Technology Architecture Associate Manager,Accenture,"Hybrid work in Chicago, IL","  Specific technology domain experience in at least one of the following areas: software development, cloud computing, systems engineering, data & analytics. ·More...",,$30 an hour,
"data scientist jobs in Chicago, IL",,,,,,
Senior Big Data Analyst Technical Lead,Cosatech,"Oak Brook, IL 60523",  Accurately report issues and status to project management.  5-7 years as technical team lead and/or project management is required. ·More...,,,
Responsible AI - Technology Architecture Associate Manager,Accenture,"Hybrid work in Chicago, IL","  Specific technology domain experience in at least one of the following areas: software development, cloud computing, systems engineering, data & analytics. ·More...",,,
Data & AI Platform Delivery Lead (GCP),Accenture,"Hybrid work in Chicago, IL","  Strategize, think, act, and utilize data by enabling exploratory and quantitative analytics, data mining, and discovery.  Travel may be required for this role. ·More...",,,
"Capgemini Invent, Data / AI Strategy and Transformation - Managing Consultant",Capgemini,"Chicago, IL 60606",  As a managing consultant in the Data Driven Transformation Practice of Capgemini Invent you will help clients in the manufacturing sectors transform and improve… ·More...,,,
"Capgemini Invent, Director - Data & AI Driven Transformation",Capgemini,"Chicago, IL 60606",  As a Director in the Data Driven Transformation Practice of Capgemini Invent you will help clients in the manufacturing sectors transform and improve their… ·More...,,,
"Capgemini Invent, Data / AI Strategy and Transformation - Senior Consultant",Capgemini,"Chicago, IL 60606",  As a Senior Consultant in the Data Driven Transformation Team of Capgemini Invent you will help clients in the manufacturing sectors transform and improve their… ·More...,,,
"data scientist jobs in Chicago, IL",,,,,,
,,,,,,
SAS Programmer /Statistical Programmer,Katalyst Healthcares & Life Sciences,"Chicago, IL","  Create ADS /ADAM datasets from RAW / SDTM datasets according to project / CDISC analysis data model standards; Independently write, test, run, document,… ·More...",,"$160,000 - $192,000 a year",
"Associate Director, Risk Analytics and Data Science",Mitsubishi HC Capital America Inc,"Hybrid work in Itasca, IL 60143","  Stay abreast of the latest advancements in data science, machine learning, and analytics technologies.  Drive business results by enhancing MHCA’s data continuum… ·More...",,"$160,000 - $192,000 a year",
"AI Consultant, Professional Services, Google Cloud",Google,"Chicago, IL (West Town area)",  Propose solution architectures and manage the deployment of cloud based machine learning solutions according to complex customer requirements and implementation… ·More...,,"$160,000 - $192,000 a year",
Senior Software Engineer (Developer/Java/AI),CNA Insurance,"Chicago, IL",  Understanding machine learning concepts and techniques.  Experience in building data analytics solutions using Google Cloud Platform services such as Google… ·More...,,"$160,000 - $192,000 a year",
"Lead Specialist, AI Solutions Architect",KPMG,"Chicago, IL 60601 (The Loop area)","  Our Total Rewards package includes a variety of medical and dental plans, vision coverage, disability and life insurance, 401(k) plans, and a robust suite of… ·More...",,"$160,000 - $192,000 a year",
Senior Data Analyst (eCommerce),Green Thumb,"Hybrid work in Chicago, IL","  The successful candidate will be responsible for organizing, analyzing and interpreting marketing and customer data; creating reports and dashboards to extract… ·More...",,"$160,000 - $192,000 a year",
Data Science Solutions Consultant Sr,Elevance Health,"Hybrid work in Chicago, IL 60606","  Three (3) years of experience using Spark and Hive for data transformation, including using Spark SQL to perform analysis of vast data stores and uncover… ·More...",,"$160,000 - $192,000 a year",
"Senior ML Engineer - RAG, VertexAI Solutions",Accenture,"Chicago, IL","  Collaboration: Work collaboratively with data engineers, data scientists, business analysts, and other stakeholders to understand requirements and deliver… ·More...",,"$160,000 - $192,000 a year",
AI Solution Manager/Senior AI Solution Manager,C3 AI,"Chicago, IL","  Experience in machine learning, big data analytics, data science, and cloud computing is a plus.  Articulate the AI-driven resolution approach and lead high… ·More...",,"$160,000 - $192,000 a year",
Senior Big Data Analyst Technical Lead,Cosatech,"Oak Brook, IL 60523",  Accurately report issues and status to project management.  5-7 years as technical team lead and/or project management is required. ·More...,,"$160,000 - $192,000 a year",
Responsible AI - Technology Architecture Associate Manager,Accenture,"Hybrid work in Chicago, IL","  Specific technology domain experience in at least one of the following areas: software development, cloud computing, systems engineering, data & analytics. ·More...",,"$160,000 - $192,000 a year",
Data & AI Platform Delivery Lead (GCP),Accenture,"Hybrid work in Chicago, IL","  Strategize, think, act, and utilize data by enabling exploratory and quantitative analytics, data mining, and discovery.  Travel may be required for this role. ·More...",,"$160,000 - $192,000 a year",
"Capgemini Invent, Data / AI Strategy and Transformation - Managing Consultant",Capgemini,"Chicago, IL 60606",  As a managing consultant in the Data Driven Transformation Practice of Capgemini Invent you will help clients in the manufacturing sectors transform and improve… ·More...,,"$160,000 - $192,000 a year",
"Capgemini Invent, Director - Data & AI Driven Transformation",Capgemini,"Chicago, IL 60606",  As a Director in the Data Driven Transformation Practice of Capgemini Invent you will help clients in the manufacturing sectors transform and improve their… ·More...,,"$160,000 - $192,000 a year",
"Capgemini Invent, Data / AI Strategy and Transformation - Senior Consultant",Capgemini,"Chicago, IL 60606",  As a Senior Consultant in the Data Driven Transformation Team of Capgemini Invent you will help clients in the manufacturing sectors transform and improve their… ·More...,,"$160,000 - $192,000 a year",
"data scientist jobs in Chicago, IL",,,,,,
"Senior Manager, Analytics",Adtalem Global Education,"Hybrid work in Chicago, IL 60661","  Experience with reporting and visualization tools (e.g., Cognos BI, Tableau), advanced Excel functions and modeling, statistical and predictive analytics… EmployerActive 4 days ago·More...",,"$93,596.21 - $169,021.85 a year",Active 4 days ago
Digital Analytics & Data Science Expert Manager,Capgemini,"Chicago, IL 60606","  Stay updated on the latest GA4 features and industry trends, sharing insights with the team to enhance overall analytics capabilities. ·More...",,"$93,596.21 - $169,021.85 a year",
AI Engineer (Digital Consulting Senior Manager),Huron Consulting Group Inc.,"Chicago, IL","  In this role, you will play a vital part in developing, training, and deploying a range of machine learning models, including traditional statistical models,… ·More...",,"$93,596.21 - $169,021.85 a year",
