Job Title,Company Name,Location,Description,Salary,MetaData,Posting
Website Developer - Drupal (Remote),A1Fed Incorporated (A1FED),"Remote in McLean, VA","  Must pass federal background investigation.   Maintain intranet and potentially .gov public website content, using the Drupal web content management system … ·More...",,"$92,000 - $132,000 a year",
Associate Software Engineering Technician,Leonardo DRS,"Huntsville, AL 35808","  Depending on actual skill levels, students may observe practices within the SW development community, often as observers will participate in testing and peer… ·More...",,"$92,000 - $132,000 a year",
software developer jobs in United States,,,,,,
Software Engineer,Advantive,Remote,  Previous work experience with Inventory and Warehouse management or related software is preferred.  This individual will join a team responsible for the… ·More...,,"$75,000 - $85,000 a year",
C Software Developer,SAS,"Cary, NC 27513",  5+ years of experience as a developer on large software projects.  Work with top industry software developers in a highly collaborative environment and will… ·More...,,"$75,000 - $85,000 a year",
Software Developer,"LSI Industries, Inc.","Akron, OH 44312",  Maintenance – Provides support for deployed software and systems.  Testing – Responsible for producing high quality software with minimal defects; tests his/her… ·More...,,"$75,000 - $85,000 a year",
Software Developer,Charles Schwab,"Hybrid work in Lone Tree, CO","  Strong ability to design, code, and debug applications in various software languages.  You will also work closely with the team during all phases of the software… ·More...",,"$75,000 - $85,000 a year",
Fullstack Software Engineer (Remote),PermitFlow,Remote in New York State,"  Owning and shipping features from inception to implementation.  Developing, iterating, and refining extensible and flexible workflow tooling for permitting. ·More...",,"$75,000 - $85,000 a year",
Sr. Software Developer (Billing),Bandwidth,"Raleigh, NC","  We have opportunities in our teams for developers at all levels.  Our product development teams are responsible for developing orchestration, integration, and… ·More...",,"$75,000 - $85,000 a year",
Software Developer,Logic Loops,"Alpharetta, GA 30005","  Analyze, design, develop, install, and maintain computer software applications.  Requires a Bachelor’s Degree in Computer Science, Engineering, or Information… ·More...",,"$75,000 - $85,000 a year",
Software Developer,"Zekiah Technologies, Inc","Dahlgren, VA 22448",  Our team provides IT services for systems engineering and information management systems to multiple major DoD programs.  Minimum of HS Diploma or GED. ·More...,,"$75,000 - $85,000 a year",
Software Developer,Noblis,"Remote in San Diego, CA 92110",  Work with Program Managers (PM) to improve team performance and consistently deliver quality software on time and within budget.  Estimate and plan work items. ·More...,,"$75,000 - $85,000 a year",
Full Stack Developer,District Cinema,"Tampa, FL 33612",  Provide in-depth knowledge and solutions of system design to clients and companies who are building solutions for Film and Commercial productions. EmployerActive 24 days ago·More...,,"$75,000 - $85,000 a year",Active 24 days ago
Software Engineer,QMed Corporation,"Fort Lauderdale, FL 33312","  Perform quality assurance tasks required for validating new software versions, included but not limited to test design, test automation, test scripting, and… ·More...",,"$75,000 - $85,000 a year",
Backend Engineer,Standard Fleet,"Hybrid work in San Francisco Bay Area, CA","  Identify and address infrastructure bottlenecks, scaling issues, and operational challenges as fleets use our software in their day-to-day operations. ·More...",,"$75,000 - $85,000 a year",
Software Developer - Backend .NET - Mandarin - Relocation Must,Style Group,"Irvine, CA","  We specialize in placement of UI Developers, ReactJS, AngularJS, Quality Assurance Analyst, Data Analyst, Software Developers, UX Engineers etc. ",,"$75,000 - $85,000 a year",
Software Developer,Man Infotech,"Cranbury, NJ 08512","  Software Developers, Cranbury, NJ: Provide expert support to the government for the key technologies.  Develop, document, maintain, & enforce standards across… ·More...",,"$75,000 - $85,000 a year",
Software Engineer,TerraPower,"Bellevue, WA 98008","  Provide mentoring to other software engineers,.  2+ years regularly writing software tests,.  Understand and translate new feature requests into formal software… EmployerActive 4 days ago·More...",,"$75,000 - $85,000 a year",Active 4 days ago
software developer jobs in United States,,,,,,
Software Engineer,QMed Corporation,"Fort Lauderdale, FL 33312","  Perform quality assurance tasks required for validating new software versions, included but not limited to test design, test automation, test scripting, and… ·More...",,"$75,000 - $85,000 a year",
Entry Level C# .NET Full Stack Developer,"Antra, Inc",Remote,"  ∙ 0-3 years of software development with strong knowledge of the software development life cycle.  The role requires the design, development and implementation… EmployerActive 4 days ago·More...",,"$75,000 - $85,000 a year",Active 4 days ago
Software Engineer,"21Tech, LLC",Remote,"  Our client, a global financial services and digital payments company is seeking a Software Engineer..  You must be in the US, with no H1B Visa status. EmployerActive 4 days ago·More...",,"$75,000 - $85,000 a year",Active 4 days ago
Junior Software Developer,Ombligo Inc,"Brooklyn, NY 11220 (Sunset Park area)",  Develop and maintain our internally-developed hardware-diagnostics software.  Develop and maintain our existing e-commerce websites. EmployerActive 4 days ago·More...,,"$75,000 - $85,000 a year",Active 4 days ago
Front End Developer (In-Person),Creovia,"Mesa, AZ 85212","  Create front-end resources using Flutter, HTML, CSS, and Javascript.  Develop reusable components that can be used on multiple websites or applications. EmployerActive 5 days ago·More...",,"$75,000 - $85,000 a year",Active 5 days ago
Front End Developer,Hyadestechinc,"Santa Clara, CA","  Design and develop high performance software application using prototypical, pseudo-classical patterns, or JavaScript data structures and standard practice. ·More...",,"$75,000 - $85,000 a year",
Software Developer,The Management Council of the Ohio Education...,Remote in Ohio,  Knowledge of agile software development practices.  The State Software Development Team develops software solutions for Ohio Schools. EmployerActive 4 days ago·More...,,"$75,000 - $85,000 a year",Active 4 days ago
Backend Engineer,Blooming Health,Remote,"  Blooming Health is seeking a skilled Backend Engineer with 3 to 5 years of experience to join our engineering team in building scalable, high-performance… ·More...",,"$75,000 - $85,000 a year",
Software/Database Developer,CSL SOFTWARE SOLUTIONS,"Burlington, VT","  We are looking for exceptional Software developers with database skills.  CSL offers a competitive salary and benefits package, plus a unique working environment… ·More...",,"$75,000 - $85,000 a year",
Software Engineer: Back-End,RedCircle,"Boston, MA","  Our system manages instant high-cardinality analytics, the construction of dynamic audio in real-time. complex business logic for payments, and much more. ·More...",,"$75,000 - $85,000 a year",
Software Developer,Oracle,"Seattle, WA",  6+ years of total experience in software development.  Proven ability to deliver products and experience with the full software development lifecycle. ·More...,,"$75,000 - $85,000 a year",
Junior Backend Developer,Lateral Insights LLC,"Great Falls, VA 22066","  Experience with JIRA and Confluence, or other project/issue tracking software.  Java Developer with experience in developing J2EE applications using REST/JSON,… ·More...",,"$75,000 - $85,000 a year",
Jr. Software Developer,Solar and Energy Loan Fund (SELF),Remote,  Follow Agile software development methodology and team architecture standards.  Salary Range:* (commensurate with education and experience). EmployerActive 5 days ago·More...,,"$75,000 - $85,000 a year",Active 5 days ago
I. Software Developer,Ion Square IT,"Piscataway, NJ 08854","  Collaborates with different stakeholders from MAGNET to understand client’s businesses, their operational and manufacturing strengths. ·More...",,"$75,000 - $85,000 a year",
Junior Software Engineer Cohort,Koddi,"Fort Worth, TX","  Experience with web application development, distributed and parallel systems, developing large software systems, or security software development. ·More...",,"$75,000 - $85,000 a year",
software developer jobs in United States,,,,,,
,,,,,,
"Full Stack Software Engineer, Senior Advisor",General Dynamics Information Technology,"Tampa, FL 33602","  The Sr. Software Engineer will design and develop complex new software products, or make significant enhancements to existing software. ",,"$122,366 - $161,000 a year",
Software Engineer,narwal,Remote,  Location & Hours: Remote in the USA only* - 8:00am- 5:00pm CST We are seeking an experienced Software Engineer-Python Development with strong expertise in image… EmployerActive 11 days ago·More...,,"$122,366 - $161,000 a year",Active 11 days ago
Software Developer II,ClearPoint Strategy,Remote,"  4+ years of experience in software development with a strong technical foundation in React.  Mentorship: Provide guidance and support to other developers,… ·More...",,"$122,366 - $161,000 a year",
